Date,MMM,AAPL,CAT,MMM,AAPL,CAT,MMM
2006-01-03,79.11,10.68,57.8,79.11,10.68,57.8,79.11
2006-01-04,78.71,10.71,59.27,78.71,10.71,59.27,78.71
2006-01-05,77.99,10.63,59.27,77.99,10.63,59.27,77.99
2006-01-06,78.63,10.9,60.45,78.63,10.9,60.45,78.63
2006-01-09,79.02,10.86,61.55,79.02,10.86,61.55,79.02
2006-01-10,78.53,11.55,61.3,78.53,11.55,61.3,78.53
2006-01-11,78.37,11.99,61.33,78.37,11.99,61.33,78.37
2006-01-12,77.7,12.04,62.21,77.7,12.04,62.21,77.7
2006-01-13,77.5,12.23,62.33,77.5,12.23,62.33,77.5
2006-01-17,77.09,12.1,62.96,77.09,12.1,62.96,77.09
2006-01-18,76.99,11.78,62.33,76.99,11.78,62.33,76.99
2006-01-19,76.91,11.29,62.51,76.91,11.29,62.51,76.91
2006-01-20,75.24,10.87,60.78,75.24,10.87,60.78,75.24
2006-01-23,75.7,11.1,61.04,75.7,11.1,61.04,75.7
2006-01-24,74.2,10.86,61.35,74.2,10.86,61.35,74.2
2006-01-25,73,10.6,62.07,73,10.6,62.07,73
2006-01-26,72.7,10.33,65.17,72.7,10.33,65.17,72.7
2006-01-27,72.65,10.29,67.53,72.65,10.29,67.53,72.65
2006-01-30,72.65,10.71,67.01,72.65,10.71,67.01,72.65
2006-01-31,72.75,10.79,67.9,72.75,10.79,67.9,72.75
2006-02-01,73.19,10.77,69.24,73.19,10.77,69.24,73.19
2006-02-02,72.15,10.3,68.39,72.15,10.3,68.39,72.15
2006-02-03,71.1,10.26,68.13,71.1,10.26,68.13,71.1
2006-02-06,71.17,9.61,68.7,71.17,9.61,68.7,71.17
2006-02-07,70.65,9.66,67.16,70.65,9.66,67.16,70.65
2006-02-08,71,9.83,68.81,71,9.83,68.81,71
2006-02-09,72.12,9.28,68.45,72.12,9.28,68.45,72.12
2006-02-10,72.61,9.62,68.75,72.61,9.62,68.75,72.61
2006-02-13,72.91,9.24,68.62,72.91,9.24,68.62,72.91
2006-02-14,73.7,9.66,70.22,73.7,9.66,70.22,73.7
2006-02-15,73.13,9.89,71.6,73.13,9.89,71.6,73.13
2006-02-16,73.05,10.08,71.96,73.05,10.08,71.96,73.05
2006-02-17,73.77,10.04,72.05,73.77,10.04,72.05,73.77
2006-02-21,73.2,9.87,72.59,73.2,9.87,72.59,73.2
2006-02-22,72.98,10.19,73.06,72.98,10.19,73.06,72.98
2006-02-23,73.65,10.25,72.35,73.65,10.25,72.35,73.65
2006-02-24,73.91,10.21,72.7,73.91,10.21,72.7,73.91
2006-02-27,73.69,10.14,73.5,73.69,10.14,73.5,73.69
2006-02-28,73.59,9.78,73.08,73.59,9.78,73.08,73.59
2006-03-01,73.67,9.87,74.39,73.67,9.87,74.39,73.67
2006-03-02,73.05,9.94,74.34,73.05,9.94,74.34,73.05
2006-03-03,72.88,9.67,74.61,72.88,9.67,74.61,72.88
2006-03-06,71.95,9.35,73.22,71.95,9.35,73.22,71.95
2006-03-07,72.27,9.47,73.04,72.27,9.47,73.04,72.27
2006-03-08,72.38,9.38,72.4,72.38,9.38,72.4,72.38
2006-03-09,71.8,9.13,71.4,71.8,9.13,71.4,71.8
2006-03-10,72.32,9.03,70.95,72.32,9.03,70.95,72.32
2006-03-13,72.09,9.38,71,72.09,9.38,71,72.09
2006-03-14,73.53,9.62,71.94,73.53,9.62,71.94,73.53
2006-03-15,74,9.46,74.29,74,9.46,74.29,74
2006-03-16,74.89,9.19,74.9,74.89,9.19,74.9,74.89
2006-03-17,74.79,9.24,76.23,74.79,9.24,76.23,74.79
2006-03-20,75,9.14,75.85,75,9.14,75.85,75
2006-03-21,74.93,8.83,74.31,74.93,8.83,74.31,74.93
2006-03-22,76.07,8.81,76.21,76.07,8.81,76.21,76.07
2006-03-23,76.77,8.59,76.26,76.77,8.59,76.26,76.77
2006-03-24,76.8,8.57,75.5,76.8,8.57,75.5,76.8
2006-03-27,76.84,8.5,75.38,76.84,8.5,75.38,76.84
2006-03-28,76.3,8.39,74.87,76.3,8.39,74.87,76.3
2006-03-29,77.56,8.9,73.67,77.56,8.9,73.67,77.56
2006-03-30,76.52,8.96,72.4,76.52,8.96,72.4,76.52
2006-03-31,75.69,8.96,71.81,75.69,8.96,71.81,75.69
2006-04-03,75.84,8.95,73.5,75.84,8.95,73.5,75.84
2006-04-04,77,8.74,75.3,77,8.74,75.3,77
2006-04-05,77.46,9.6,75.8,77.46,9.6,75.8,77.46
2006-04-06,81.38,10.18,75.65,81.38,10.18,75.65,81.38
2006-04-07,81.03,9.97,74.92,81.03,9.97,74.92,81.03
2006-04-10,80.98,9.81,75.45,80.98,9.81,75.45,80.98
2006-04-11,80.79,9.71,76.66,80.79,9.71,76.66,80.79
2006-04-12,81.1,9.53,77.84,81.1,9.53,77.84,81.1
2006-04-13,80.97,9.5,76.94,80.97,9.5,76.94,80.97
2006-04-17,80.26,9.26,76.45,80.26,9.26,76.45,80.26
2006-04-18,81.59,9.46,78.91,81.59,9.46,78.91,81.59
2006-04-19,81.88,9.38,78.97,81.88,9.38,78.97,81.88
2006-04-20,82.6,9.66,77.97,82.6,9.66,77.97,82.6
2006-04-21,85.06,9.58,77.87,85.06,9.58,77.87,85.06
2006-04-24,85.46,9.39,77.38,85.46,9.39,77.38,85.46
2006-04-25,84.81,9.45,74.93,84.81,9.45,74.93,84.81
2006-04-26,85.52,9.74,75.95,85.52,9.74,75.95,85.52
2006-04-27,85.23,9.91,75.06,85.23,9.91,75.06,85.23
2006-04-28,85.43,10.06,75.74,85.43,10.06,75.74,85.43
2006-05-01,84.97,9.94,75.63,84.97,9.94,75.63,84.97
2006-05-02,84.5,10.23,77.48,84.5,10.23,77.48,84.5
2006-05-03,85.9,10.16,78.1,85.9,10.16,78.1,85.9
2006-05-04,86.47,10.16,78.81,86.47,10.16,78.81,86.47
2006-05-05,87.3,10.27,79.98,87.3,10.27,79.98,87.3
2006-05-08,88.13,10.27,79.9,88.13,10.27,79.9,88.13
2006-05-09,87.58,10.15,81.14,87.58,10.15,81.14,87.58
2006-05-10,87.65,10.09,80.97,87.65,10.09,80.97,87.65
2006-05-11,87.17,9.74,79.62,87.17,9.74,79.62,87.17
2006-05-12,86.57,9.67,77.81,86.57,9.67,77.81,86.57
2006-05-15,87.12,9.68,77.47,87.12,9.68,77.47,87.12
2006-05-16,86.76,9.28,77.34,86.76,9.28,77.34,86.76
2006-05-17,84.42,9.32,75.91,84.42,9.32,75.91,84.42
2006-05-18,84.15,9.03,74.62,84.15,9.03,74.62,84.15
2006-05-19,84.31,9.22,72.78,84.31,9.22,72.78,84.31
2006-05-22,83.73,9.05,72.87,83.73,9.05,72.87,83.73
2006-05-23,83.44,9.02,73.72,83.44,9.02,73.72,83.44
2006-05-24,83.82,9.05,73.59,83.82,9.05,73.59,83.82
2006-05-25,83.26,9.19,73.96,83.26,9.19,73.96,83.26
2006-05-26,83.87,9.08,74.42,83.87,9.08,74.42,83.87
2006-05-30,83.46,8.75,72.16,83.46,8.75,72.16,83.46
2006-05-31,83.66,8.54,72.95,83.66,8.54,72.95,83.66
2006-06-01,84.51,8.88,73.29,84.51,8.88,73.29,84.51
2006-06-02,84.78,8.81,72.81,84.78,8.81,72.81,84.78
2006-06-05,82.95,8.57,69.33,82.95,8.57,69.33,82.95
2006-06-06,82.26,8.53,68.48,82.26,8.53,68.48,82.26
2006-06-07,80.34,8.37,66.74,80.34,8.37,66.74,80.34
2006-06-08,81.75,8.68,66.89,81.75,8.68,66.89,81.75
2006-06-09,80.57,8.46,67.52,80.57,8.46,67.52,80.57
2006-06-12,80.16,8.14,66.32,80.16,8.14,66.32,80.16
2006-06-13,79.96,8.33,66.33,79.96,8.33,66.33,79.96
2006-06-14,79.9,8.23,67.48,79.9,8.23,67.48,79.9
2006-06-15,80.9,8.48,70.85,80.9,8.48,70.85,80.9
2006-06-16,80.51,8.22,70.55,80.51,8.22,70.55,80.51
2006-06-19,79.43,8.17,69.95,79.43,8.17,69.95,79.43
2006-06-20,79.89,8.21,70.99,79.89,8.21,70.99,79.89
2006-06-21,80.4,8.27,72.47,80.4,8.27,72.47,80.4
2006-06-22,79.59,8.51,72.28,79.59,8.51,72.28,79.59
2006-06-23,79.92,8.4,72.14,79.92,8.4,72.14,79.92
2006-06-26,80.21,8.43,72.48,80.21,8.43,72.48,80.21
2006-06-27,78.7,8.2,71.65,78.7,8.2,71.65,78.7
2006-06-28,79.28,8,72.71,79.28,8,72.71,79.28
2006-06-29,81.15,8.42,74.4,81.15,8.42,74.4,81.15
2006-06-30,80.77,8.18,74.48,80.77,8.18,74.48,80.77
2006-07-03,81.12,8.28,74.77,81.12,8.28,74.77,81.12
2006-07-05,80.55,8.14,73.13,80.55,8.14,73.13,80.55
2006-07-06,81.39,7.97,73.65,81.39,7.97,73.65,81.39
2006-07-07,74.1,7.91,72.58,74.1,7.91,72.58,74.1
2006-07-10,73.11,7.86,73.27,73.11,7.86,73.27,73.11
2006-07-11,73.09,7.95,73.4,73.09,7.95,73.4,73.09
2006-07-12,72.72,7.57,71.31,72.72,7.57,71.31,72.72
2006-07-13,71.63,7.46,69.7,71.63,7.46,69.7,71.63
2006-07-14,71.22,7.24,69.19,71.22,7.24,69.19,71.22
2006-07-17,70.66,7.48,69.19,70.66,7.48,69.19,70.66
2006-07-18,70.85,7.56,69.47,70.85,7.56,69.47,70.85
2006-07-19,71.02,7.73,71.12,71.02,7.73,71.12,71.02
2006-07-20,71.1,8.64,69.08,71.1,8.64,69.08,71.1
2006-07-21,70.72,8.67,68.35,70.72,8.67,68.35,70.72
2006-07-24,71.69,8.77,70.52,71.69,8.77,70.52,71.69
2006-07-25,68.11,8.85,70.66,68.11,8.85,70.66,68.11
2006-07-26,69.06,9.12,70.13,69.06,9.12,70.13,69.06
2006-07-27,69.75,9.06,70.72,69.75,9.06,70.72,69.75
2006-07-28,70.52,9.37,71.21,70.52,9.37,71.21,70.52
2006-07-31,70.4,9.71,70.87,70.4,9.71,70.87,70.4
2006-08-01,69.91,9.6,69.71,69.91,9.6,69.71,69.91
2006-08-02,69.61,9.74,70.75,69.61,9.74,70.75,69.61
2006-08-03,69.28,9.94,72.73,69.28,9.94,72.73,69.28
2006-08-04,69.45,9.76,73.1,69.45,9.76,73.1,69.45
2006-08-07,69,9.6,73.18,69,9.6,73.18,69
2006-08-08,68.56,9.25,71.6,68.56,9.25,71.6,68.56
2006-08-09,68.3,9.08,68.52,68.3,9.08,68.52,68.3
2006-08-10,68.41,9.15,68.32,68.41,9.15,68.32,68.41
2006-08-11,68.53,9.09,67.03,68.53,9.09,67.03,68.53
2006-08-14,68.62,9.13,65.96,68.62,9.13,65.96,68.62
2006-08-15,69.78,9.49,67.41,69.78,9.49,67.41,69.78
2006-08-16,70.79,9.71,69.11,70.79,9.71,69.11,70.79
2006-08-17,71.2,9.66,69.36,71.2,9.66,69.36,71.2
2006-08-18,71.21,9.7,68.31,71.21,9.7,68.31,71.21
2006-08-21,71.12,9.51,68.25,71.12,9.51,68.25,71.12
2006-08-22,71.29,9.66,68.5,71.29,9.66,68.5,71.29
2006-08-23,70.34,9.62,67.21,70.34,9.62,67.21,70.34
2006-08-24,70.1,9.69,65.5,70.1,9.69,65.5,70.1
2006-08-25,69.92,9.82,65.99,69.92,9.82,65.99,69.92
2006-08-28,70.94,9.57,66.07,70.94,9.57,66.07,70.94
2006-08-29,71.61,9.5,65.45,71.61,9.5,65.45,71.61
2006-08-30,71.44,9.57,65.06,71.44,9.57,65.06,71.44
2006-08-31,71.7,9.69,66.35,71.7,9.69,66.35,71.7
2006-09-01,71.72,9.77,67.27,71.72,9.77,67.27,71.72
2006-09-05,71.35,10.21,69.68,71.35,10.21,69.68,71.35
2006-09-06,71.5,10,69.13,71.5,10,69.13,71.5
2006-09-07,70.59,10.4,67.76,70.59,10.4,67.76,70.59
2006-09-08,71.51,10.36,67.32,71.51,10.36,67.32,71.51
2006-09-11,71.35,10.36,65.51,71.35,10.36,65.51,71.35
2006-09-12,72.57,10.38,65.15,72.57,10.38,65.15,72.57
2006-09-13,73.37,10.6,66.33,73.37,10.6,66.33,73.37
2006-09-14,73.53,10.6,65.51,73.53,10.6,65.51,73.53
2006-09-15,74.14,10.59,65.43,74.14,10.59,65.43,74.14
2006-09-18,73.89,10.56,66.99,73.89,10.56,66.99,73.89
2006-09-19,73.25,10.54,66.56,73.25,10.54,66.56,73.25
2006-09-20,73.42,10.75,65.88,73.42,10.75,65.88,73.42
2006-09-21,73.11,10.66,64.54,73.11,10.66,64.54,73.11
2006-09-22,73.07,10.43,62.77,73.07,10.43,62.77,73.07
2006-09-25,73.7,10.82,64.33,73.7,10.82,64.33,73.7
2006-09-26,74.75,11.09,65.9,74.75,11.09,65.9,74.75
2006-09-27,74.65,10.92,65.68,74.65,10.92,65.68,74.65
2006-09-28,74.6,11,66.59,74.6,11,66.59,74.6
2006-09-29,74.42,11,65.8,74.42,11,65.8,74.42
2006-10-02,73.59,10.69,65.36,73.59,10.69,65.36,73.59
2006-10-03,74.03,10.58,65.11,74.03,10.58,65.11,74.03
2006-10-04,74.87,10.77,65.54,74.87,10.77,65.54,74.87
2006-10-05,75.92,10.69,68.24,75.92,10.69,68.24,75.92
2006-10-06,75.95,10.6,68.05,75.95,10.6,68.05,75.95
2006-10-09,75.8,10.66,68.9,75.8,10.66,68.9,75.8
2006-10-10,75.2,10.54,69.06,75.2,10.54,69.06,75.2
2006-10-11,75.47,10.46,68.32,75.47,10.46,68.32,75.47
2006-10-12,75.43,10.75,69.25,75.43,10.75,69.25,75.43
2006-10-13,75.4,10.72,69.08,75.4,10.72,69.08,75.4
2006-10-16,75.75,10.77,69.93,75.75,10.77,69.93,75.75
2006-10-17,75.8,10.61,69.9,75.8,10.61,69.9,75.8
2006-10-18,75.53,10.65,69.08,75.53,10.65,69.08,75.53
2006-10-19,76.4,11.28,69.02,76.4,11.28,69.02,76.4
2006-10-20,78.47,11.42,59,78.47,11.42,59,78.47
2006-10-23,80.09,11.64,60.42,80.09,11.64,60.42,80.09
2006-10-24,79.89,11.58,60.93,79.89,11.58,60.93,79.89
2006-10-25,79.46,11.67,61.91,79.46,11.67,61.91,79.46
2006-10-26,79.24,11.74,62.35,79.24,11.74,62.35,79.24
2006-10-27,78.95,11.49,61.27,78.95,11.49,61.27,78.95
2006-10-30,78.94,11.49,60.76,78.94,11.49,60.76,78.94
2006-10-31,78.84,11.58,60.71,78.84,11.58,60.71,78.84
2006-11-01,78.84,11.31,60.5,78.84,11.31,60.5,78.84
2006-11-02,78.88,11.28,60.56,78.88,11.28,60.56,78.88
2006-11-03,78.58,11.18,60.43,78.58,11.18,60.43,78.58
2006-11-06,79.59,11.39,59.85,79.59,11.39,59.85,79.59
2006-11-07,79.42,11.5,59.92,79.42,11.5,59.92,79.42
2006-11-08,79.42,11.78,60.1,79.42,11.78,60.1,79.42
2006-11-09,78.9,11.91,59.2,78.9,11.91,59.2,78.9
2006-11-10,79.19,11.87,59.6,79.19,11.87,59.6,79.19
2006-11-13,79.5,12.05,59.52,79.5,12.05,59.52,79.5
2006-11-14,80.09,12.1,60.36,80.09,12.1,60.36,80.09
2006-11-15,80.71,12.01,61.45,80.71,12.01,61.45,80.71
2006-11-16,80.29,12.23,61.37,80.29,12.23,61.37,80.29
2006-11-17,81.4,12.26,60.94,81.4,12.26,60.94,81.4
2006-11-20,81.38,12.35,60.91,81.38,12.35,60.91,81.38
2006-11-21,81.64,12.66,62.19,81.64,12.66,62.19,81.64
2006-11-22,81.47,12.9,62.79,81.47,12.9,62.79,81.47
2006-11-24,81.15,13.09,62.87,81.15,13.09,62.87,81.15
2006-11-27,80.23,12.79,61.97,80.23,12.79,61.97,80.23
2006-11-28,80.41,13.12,61.6,80.41,13.12,61.6,80.41
2006-11-29,80.98,13.11,62.06,80.98,13.11,62.06,80.98
2006-11-30,81.46,13.09,62.03,81.46,13.09,62.03,81.46
2006-12-01,79.98,13.05,61.19,79.98,13.05,61.19,79.98
2006-12-04,80.89,13.02,61.49,80.89,13.02,61.49,80.89
2006-12-05,80.56,13.04,62.15,80.56,13.04,62.15,80.56
2006-12-06,79.8,12.83,63.05,79.8,12.83,63.05,79.8
2006-12-07,79.56,12.43,63,79.56,12.43,63,79.56
2006-12-08,78.56,12.61,63.4,78.56,12.61,63.4,78.56
2006-12-11,78.85,12.68,63.07,78.85,12.68,63.07,78.85
2006-12-12,79.01,12.31,62.28,79.01,12.31,62.28,79.01
2006-12-13,79.25,12.72,61.49,79.25,12.72,61.49,79.25
2006-12-14,78.77,12.65,62.12,78.77,12.65,62.12,78.77
2006-12-15,78.31,12.53,61.82,78.31,12.53,61.82,78.31
2006-12-18,78.35,12.21,61.92,78.35,12.21,61.92,78.35
2006-12-19,78.11,12.33,61.52,78.11,12.33,61.52,78.11
2006-12-20,78.83,12.11,61.37,78.83,12.11,61.37,78.83
2006-12-21,78.81,11.84,60.81,78.81,11.84,60.81,78.81
2006-12-22,78.35,11.74,60.59,78.35,11.74,60.59,78.35
2006-12-26,78.03,11.64,60.9,78.03,11.64,60.9,78.03
2006-12-27,78.47,11.65,61.47,78.47,11.65,61.47,78.47
2006-12-28,78.16,11.55,61.31,78.16,11.55,61.31,78.16
2006-12-29,77.93,12.12,61.33,77.93,12.12,61.33,77.93
2007-01-03,78.26,11.97,61.16,78.26,11.97,61.16,78.26
2007-01-04,77.95,12.24,61,77.95,12.24,61,77.95
2007-01-05,77.42,12.15,60.22,77.42,12.15,60.22,77.42
2007-01-08,77.59,12.21,60.29,77.59,12.21,60.29,77.59
2007-01-09,77.68,13.22,60.62,77.68,13.22,60.62,77.68
2007-01-10,77.85,13.86,60.32,77.85,13.86,60.32,77.85
2007-01-11,78.65,13.69,60,78.65,13.69,60,78.65
2007-01-12,79.36,13.52,59.74,79.36,13.52,59.74,79.36
2007-01-16,79.56,13.87,59.24,79.56,13.87,59.24,79.56
2007-01-17,78.91,13.56,59.91,78.91,13.56,59.91,78.91
2007-01-18,78.81,12.72,59.9,78.81,12.72,59.9,78.81
2007-01-19,79.25,12.64,59.37,79.25,12.64,59.37,79.25
2007-01-22,78.49,12.4,58.17,78.49,12.4,58.17,78.49
2007-01-23,78.85,12.24,59.56,78.85,12.24,59.56,78.85
2007-01-24,79.49,12.39,59.73,79.49,12.39,59.73,79.49
2007-01-25,79.01,12.32,59.63,79.01,12.32,59.63,79.01
2007-01-26,78.69,12.2,61.09,78.69,12.2,61.09,78.69
2007-01-29,78.96,12.28,61.7,78.96,12.28,61.7,78.96
2007-01-30,74.7,12.22,62.88,74.7,12.22,62.88,74.7
2007-01-31,74.3,12.25,64.07,74.3,12.25,64.07,74.3
2007-02-01,73.99,12.11,64.99,73.99,12.11,64.99,73.99
2007-02-02,73.87,12.11,65.25,73.87,12.11,65.25,73.87
2007-02-05,73.93,11.99,64.49,73.93,11.99,64.49,73.93
2007-02-06,74.27,12.02,64.42,74.27,12.02,64.42,74.27
2007-02-07,74.65,12.31,65.64,74.65,12.31,65.64,74.65
2007-02-08,74.64,12.31,65.63,74.64,12.31,65.63,74.64
2007-02-09,74.54,11.9,64.8,74.54,11.9,64.8,74.54
2007-02-12,74.59,12.13,64.6,74.59,12.13,64.6,74.59
2007-02-13,76.43,12.09,64.73,76.43,12.09,64.73,76.43
2007-02-14,76.84,12.19,66.16,76.84,12.19,66.16,76.84
2007-02-15,76.91,12.17,67.62,76.91,12.17,67.62,76.91
2007-02-16,76.84,12.12,67.67,76.84,12.12,67.67,76.84
2007-02-20,76.58,12.27,67.93,76.58,12.27,67.93,76.58
2007-02-21,76.23,12.74,68.21,76.23,12.74,68.21,76.23
2007-02-22,76.35,12.79,67.78,76.35,12.79,67.78,76.35
2007-02-23,76.21,12.72,67.26,76.21,12.72,67.26,76.21
2007-02-26,76.12,12.66,67.26,76.12,12.66,67.26,76.12
2007-02-27,74.5,11.99,64.83,74.5,11.99,64.83,74.5
2007-02-28,74.08,12.09,64.43,74.08,12.09,64.43,74.08
2007-03-01,73.66,12.44,63.9,73.66,12.44,63.9,73.66
2007-03-02,73.01,12.2,63.04,73.01,12.2,63.04,73.01
2007-03-05,73.17,12.33,63.17,73.17,12.33,63.17,73.17
2007-03-06,73.47,12.6,63.62,73.47,12.6,63.62,73.47
2007-03-07,73.8,12.53,64.23,73.8,12.53,64.23,73.8
2007-03-08,74.52,12.57,64.3,74.52,12.57,64.3,74.52
2007-03-09,74.73,12.57,64.4,74.73,12.57,64.4,74.73
2007-03-12,75.17,12.84,64.57,75.17,12.84,64.57,75.17
2007-03-13,74.77,12.63,63.34,74.77,12.63,63.34,74.77
2007-03-14,75.8,12.86,63.64,75.8,12.86,63.64,75.8
2007-03-15,75.99,12.8,63.46,75.99,12.8,63.46,75.99
2007-03-16,75.28,12.8,63.16,75.28,12.8,63.16,75.28
2007-03-19,76.36,13.02,64.17,76.36,13.02,64.17,76.36
2007-03-20,76.38,13.07,64.86,76.38,13.07,64.86,76.38
2007-03-21,76.9,13.41,66.21,76.9,13.41,66.21,76.9
2007-03-22,77.78,13.42,66.54,77.78,13.42,66.54,77.78
2007-03-23,77.97,13.36,66.88,77.97,13.36,66.88,77.97
2007-03-26,77.38,13.69,66.84,77.38,13.69,66.84,77.38
2007-03-27,77.17,13.64,66.88,77.17,13.64,66.88,77.17
2007-03-28,76.38,13.32,66.24,76.38,13.32,66.24,76.38
2007-03-29,76.09,13.39,66.19,76.09,13.39,66.19,76.09
2007-03-30,76.43,13.27,67.03,76.43,13.27,67.03,76.43
2007-04-02,76.28,13.38,66.75,76.28,13.38,66.75,76.28
2007-04-03,77.46,13.5,67.24,77.46,13.5,67.24,77.46
2007-04-04,77.16,13.47,67.48,77.16,13.47,67.48,77.16
2007-04-05,76.75,13.53,67.63,76.75,13.53,67.63,76.75
2007-04-09,76.83,13.38,67.34,76.83,13.38,67.34,76.83
2007-04-10,76.5,13.46,66.95,76.5,13.46,66.95,76.5
2007-04-11,76.23,13.23,66.35,76.23,13.23,66.35,76.23
2007-04-12,76.71,13.17,66.64,76.71,13.17,66.64,76.71
2007-04-13,76.72,12.89,66.79,76.72,12.89,66.79,76.72
2007-04-16,77.16,13.06,66.9,77.16,13.06,66.9,77.16
2007-04-17,77.28,12.91,67.66,77.28,12.91,67.66,77.28
2007-04-18,77.08,12.91,69.37,77.08,12.91,69.37,77.08
2007-04-19,77.58,12.9,68.62,77.58,12.9,68.62,77.58
2007-04-20,77.75,13,71.82,77.75,13,71.82,77.75
2007-04-23,77.28,13.36,71.85,77.28,13.36,71.85,77.28
2007-04-24,77,13.32,72.81,77,13.32,72.81,77
2007-04-25,76.97,13.62,73.23,76.97,13.62,73.23,76.97
2007-04-26,80.45,14.12,73,80.45,14.12,73,80.45
2007-04-27,81.55,14.27,73.76,81.55,14.27,73.76,81.55
2007-04-30,82.77,14.26,72.62,82.77,14.26,72.62,82.77
2007-05-01,83.61,14.21,73.24,83.61,14.21,73.24,83.61
2007-05-02,84.42,14.34,73.4,84.42,14.34,73.4,84.42
2007-05-03,84.07,14.34,73.36,84.07,14.34,73.36,84.07
2007-05-04,84.21,14.4,73.1,84.21,14.4,73.1,84.21
2007-05-07,84.93,14.85,72.67,84.93,14.85,72.67,84.93
2007-05-08,84.78,15.01,73.43,84.78,15.01,73.43,84.78
2007-05-09,85.36,15.27,74.75,85.36,15.27,74.75,85.36
2007-05-10,84.65,15.33,73.81,84.65,15.33,73.81,84.65
2007-05-11,85.55,15.53,74.88,85.55,15.53,74.88,85.55
2007-05-14,84.83,15.62,76.3,84.83,15.62,76.3,84.83
2007-05-15,86.17,15.36,76.01,86.17,15.36,76.01,86.17
2007-05-16,86.01,15.33,75.95,86.01,15.33,75.95,86.01
2007-05-17,86.67,15.63,74.84,86.67,15.63,74.84,86.67
2007-05-18,86.9,15.72,74.77,86.9,15.72,74.77,86.9
2007-05-21,87.06,16,74.85,87.06,16,74.85,87.06
2007-05-22,87.78,16.22,75.51,87.78,16.22,75.51,87.78
2007-05-23,87.94,16.13,76.03,87.94,16.13,76.03,87.94
2007-05-24,87.15,15.81,75.43,87.15,15.81,75.43,87.15
2007-05-25,87.35,16.23,75.71,87.35,16.23,75.71,87.35
2007-05-29,87.31,16.34,75.75,87.31,16.34,75.75,87.31
2007-05-30,87.93,16.97,78.48,87.93,16.97,78.48,87.93
2007-05-31,87.96,17.31,78.58,87.96,17.31,78.58,87.96
2007-06-01,88.43,16.91,78.14,88.43,16.91,78.14,88.43
2007-06-04,88.07,17.33,78.29,88.07,17.33,78.29,88.07
2007-06-05,87.46,17.52,78.65,87.46,17.52,78.65,87.46
2007-06-06,86.62,17.66,78.68,86.62,17.66,78.68,86.62
2007-06-07,84.88,17.72,77.31,84.88,17.72,77.31,84.88
2007-06-08,85.94,17.78,78.52,85.94,17.78,78.52,85.94
2007-06-11,85.3,17.17,78.75,85.3,17.17,78.75,85.3
2007-06-12,85.04,17.2,78.08,85.04,17.2,78.08,85.04
2007-06-13,87.19,16.79,79.93,87.19,16.79,79.93,87.19
2007-06-14,87.42,16.96,80.73,87.42,16.96,80.73,87.42
2007-06-15,87.67,17.21,81.11,87.67,17.21,81.11,87.67
2007-06-18,87.62,17.87,81.85,87.62,17.87,81.85,87.62
2007-06-19,87.82,17.67,82.49,87.82,17.67,82.49,87.82
2007-06-20,87.08,17.36,81.38,87.08,17.36,81.38,87.08
2007-06-21,87.41,17.7,81.47,87.41,17.7,81.47,87.41
2007-06-22,86.43,17.57,80.9,86.43,17.57,80.9,86.43
2007-06-25,86.25,17.48,80.7,86.25,17.48,80.7,86.25
2007-06-26,86.08,17.09,80.29,86.08,17.09,80.29,86.08
2007-06-27,87.13,17.41,79.51,87.13,17.41,79.51,87.13
2007-06-28,86.85,17.22,79.09,86.85,17.22,79.09,86.85
2007-06-29,86.79,17.43,78.3,86.79,17.43,78.3,86.79
2007-07-02,88,17.32,80.45,88,17.32,80.45,88
2007-07-03,87.94,18.17,77.99,87.94,18.17,77.99,87.94
2007-07-05,87.76,18.96,77.49,87.76,18.96,77.49,87.76
2007-07-06,88.11,18.9,78.81,88.11,18.9,78.81,88.11
2007-07-09,88.11,18.62,79.83,88.11,18.62,79.83,88.11
2007-07-10,87.22,18.91,81.22,87.22,18.91,81.22,87.22
2007-07-11,87.88,18.91,82.17,87.88,18.91,82.17,87.88
2007-07-12,89.93,19.15,84.09,89.93,19.15,84.09,89.93
2007-07-13,90.22,19.68,85.13,90.22,19.68,85.13,90.22
2007-07-16,90.87,19.73,85.9,90.87,19.73,85.9,90.87
2007-07-17,91.08,19.84,86.47,91.08,19.84,86.47,91.08
2007-07-18,91.48,19.73,86.23,91.48,19.73,86.23,91.48
2007-07-19,91.17,20,86.98,91.17,20,86.98,91.17
2007-07-20,90.21,20.54,83.2,90.21,20.54,83.2,90.21
2007-07-23,90.87,20.53,82,90.87,20.53,82,90.87
2007-07-24,89.69,19.27,81.66,89.69,19.27,81.66,89.69
2007-07-25,89.62,19.61,80.5,89.62,19.61,80.5,89.62
2007-07-26,90.05,20.86,78.29,90.05,20.86,78.29,90.05
2007-07-27,90.05,20.55,76.02,90.05,20.55,76.02,90.05
2007-07-30,90.18,20.2,77.04,90.18,20.2,77.04,90.18
2007-07-31,88.92,18.82,78.8,88.92,18.82,78.8,88.92
2007-08-01,89.07,19.29,80.13,89.07,19.29,80.13,89.07
2007-08-02,89.12,19.5,80.67,89.12,19.5,80.67,89.12
2007-08-03,87.56,18.84,78.96,87.56,18.84,78.96,87.56
2007-08-06,87.77,19.32,81,87.77,19.32,81,87.77
2007-08-07,88.03,19.29,80.44,88.03,19.29,80.44,88.03
2007-08-08,88.15,19.14,80.9,88.15,19.14,80.9,88.15
